x;y;z;R;G;B;semantic_label
3.23193097;-0.42565235;-5.83772230;146;113;88;1.000000
4.23963022;-1.33452249;-5.83392859;158;125;92;1.000000
4.57772779;-0.37148973;-5.84764910;134;83;49;1.000000
3.14494324;-1.44680345;-5.82504702;138;105;80;1.000000
3.99065447;-1.68319225;-5.82808733;140;107;82;1.000000
4.15135527;-0.51442409;-5.84301710;158;125;101;1.000000
3.17627645;-2.40438700;-5.81394005;146;121;97;1.000000
3.06893969;-1.54782510;-5.82332802;140;115;98;1.000000
4.17621231;-0.53842461;-5.84290457;145;112;95;1.000000
3.64402294;-1.00270152;-5.83374214;130;97;64;1.000000
3.41814137;-1.01406527;-5.83204937;142;101;76;1.000000
4.27013731;-0.79287481;-5.84054422;138;105;88;1.000000
3.96618199;-1.45353496;-5.83063459;142;109;84;1.000000
3.63127446;-0.61392772;-5.83825159;142;109;84;1.000000
3.41879559;-1.75879025;-5.82324743;156;123;98;1.000000
4.05006075;-0.49421775;-5.84255695;115;90;65;1.000000
3.63403058;-0.26169962;-5.84243584;154;121;88;1.000000
4.26888180;-0.16479135;-5.84796238;157;132;107;1.000000
4.40108109;-0.82000262;-5.84112692;173;140;115;1.000000
4.23372602;0.28350335;-5.85302067;146;113;88;1.000000
4.05526209;-0.07183752;-5.84758711;124;99;74;1.000000
3.91318226;-0.77296543;-5.83831644;130;97;80;1.000000
3.01650286;-1.16722274;-5.82746696;158;125;101;1.000000
3.62537718;-1.93464530;-5.82259321;150;109;84;1.000000
3.74278474;-1.97212672;-5.82296038;158;117;92;1.000000
2.92740154;-1.28202963;-5.82549429;148;131;114;1.000000
3.14128304;-1.30466378;-5.82670259;137;112;87;1.000000
3.44073081;-0.65428066;-5.83645964;150;117;92;1.000000
3.63831377;-1.76213169;-5.82472277;146;113;88;1.000000
4.53751087;-1.62663007;-5.83253002;162;145;111;1.000000
2.84276962;-0.87343413;-5.82974195;130;88;55;1.000000
4.29358578;-0.18238954;-5.84792471;151;118;94;1.000000
4.21632624;-2.10274196;-5.82468414;145;120;95;1.000000
3.06987953;-1.91320801;-5.81901360;158;125;92;1.000000
4.33273268;-1.40461278;-5.83374214;146;105;80;1.000000
4.61336327;-1.18102205;-5.83832264;146;105;80;1.000000
3.21059656;-1.63191509;-5.82331085;142;109;92;1.000000
4.28754616;-1.39302373;-5.83356714;140;107;83;1.000000
3.66307211;-2.09669995;-5.82093763;146;113;88;1.000000
3.83987093;-0.78887129;-5.83762264;140;107;91;1.000000
3.18761420;-1.17819917;-5.82851791;158;117;92;1.000000
3.37308574;-1.89149129;-5.82136345;156;123;98;1.000000
3.35394311;-0.27397585;-5.84035778;115;90;65;1.000000
3.98869467;0.33501226;-5.85193872;146;105;80;1.000000
4.25542736;0.05488230;-5.85046721;138;105;80;1.000000
4.09529495;-2.21653223;-5.82250309;130;97;72;1.000000
3.03162146;-0.67149580;-5.83343315;158;117;84;1.000000
3.98179698;-0.81296158;-5.83831692;138;105;88;1.000000
3.32826352;-2.36381531;-5.81546879;150;117;92;1.000000
3.27583623;-1.52240467;-5.82505608;158;125;92;1.000000
4.08400249;-0.57736909;-5.84180784;130;97;72;1.000000
3.57732487;-0.21017867;-5.84265327;164;131;98;1.000000
3.80497289;0.09317546;-5.84781170;150;109;84;1.000000
3.98277092;-1.09334171;-5.83500814;138;105;80;1.000000
4.36868286;-0.79999071;-5.84114027;163;130;97;1.000000
4.53401995;-1.90759301;-5.82918358;138;105;80;1.000000
4.34259415;-1.12949455;-5.83706379;165;132;107;1.000000
3.42275548;-1.90952539;-5.82149220;153;120;95;1.000000
4.34871054;0.14427237;-5.85216761;164;131;98;1.000000
3.32689524;-1.27803576;-5.82829857;148;107;82;1.000000
4.33134270;-0.12259059;-5.84889221;154;121;97;1.000000
3.85213852;-1.65398848;-5.82747746;142;101;76;1.000000
3.04283690;-0.67082268;-5.83351803;158;117;92;1.000000
3.77018332;-0.67974710;-5.83843184;121;88;55;1.000000
3.39776468;-2.06668544;-5.81946182;142;109;84;1.000000
3.51140308;-0.10610623;-5.84342909;146;113;88;1.000000
3.43648958;-1.85469985;-5.82223558;123;106;82;1.000000
3.15387821;-2.35062218;-5.81442118;154;113;88;1.000000
3.81039524;-1.87906599;-5.82452726;146;121;97;1.000000
3.06220770;-2.06956291;-5.81711245;157;124;99;1.000000
2.91812325;-0.98433423;-5.82895088;125;101;84;1.000000
4.09744263;-0.63668001;-5.84119892;125;92;68;1.000000
4.41393042;-1.54282475;-5.83266830;165;132;99;1.000000
4.16597748;-0.53095841;-5.84292269;158;117;92;1.000000
4.04676390;-2.02509236;-5.82443190;148;115;90;1.000000
4.34480190;-0.79007703;-5.84109211;161;137;112;1.000000
2.99724889;-0.63521641;-5.83362484;150;109;84;1.000000
3.93653989;-0.47446394;-5.84200716;154;113;88;1.000000
4.27223396;-0.73444557;-5.84124947;142;101;76;1.000000
3.31789279;-0.92529321;-5.83240700;142;109;92;1.000000
3.21442676;-1.59074903;-5.82382441;151;100;83;1.000000
3.48933625;-0.69500798;-5.83631325;134;101;68;1.000000
3.96702099;-0.59813434;-5.84075546;146;105;80;1.000000
3.48242950;-2.24933577;-5.81788588;165;132;99;1.000000
4.32619333;-0.91872448;-5.83944225;135;94;69;1.000000
2.96202993;-1.21293139;-5.82655001;154;113;88;1.000000
4.54838228;-1.68021119;-5.83197165;142;109;84;1.000000
3.78468037;-1.56484652;-5.82806587;140;107;82;1.000000
3.37836409;-0.40358767;-5.83899355;148;107;82;1.000000
4.52526760;-0.54637897;-5.84521914;131;90;65;1.000000
4.49766684;-1.36913180;-5.83529949;165;132;99;1.000000
3.78118563;-0.71206272;-5.83812571;138;87;53;1.000000
4.53561783;-0.25465611;-5.84874058;157;124;99;1.000000
3.62598228;-1.77777505;-5.82445240;137;112;95;1.000000
4.36430216;-2.09364223;-5.82581282;148;107;82;1.000000
4.10335350;-0.56578237;-5.84207821;138;105;80;1.000000
4.36255169;-0.48203692;-5.84485722;163;130;97;1.000000
4.57593346;-1.98881257;-5.82851267;165;132;116;1.000000
3.29382753;-1.12286544;-5.82990503;150;117;92;1.000000
3.05761480;-2.01073360;-5.81777573;150;109;76;1.000000
3.96178317;-2.24488497;-5.82124662;132;99;74;1.000000
3.47235584;-2.06545663;-5.81999111;148;115;91;1.000000
4.39962149;-0.42913872;-5.84573889;110;85;61;1.000000
4.33780670;-1.15530038;-5.83672523;142;117;92;1.000000
4.39742756;-0.48859775;-5.84502029;150;117;92;1.000000
4.30993509;-1.66141534;-5.83054829;138;97;72;1.000000
3.14263463;-1.78727460;-5.82100534;150;117;92;1.000000
4.61917782;-1.78500867;-5.83122063;148;115;91;1.000000
4.54486561;-1.09543467;-5.83886194;158;125;92;1.000000
3.68606853;-0.20793770;-5.84343052;123;90;65;1.000000
3.42943335;-1.54870391;-5.82580566;154;113;88;1.000000
4.22961807;-0.71202433;-5.84122038;125;101;84;1.000000
3.91780138;-0.10788575;-5.84621239;138;97;64;1.000000
3.48021078;-2.22289515;-5.81818342;167;134;101;1.000000
4.30582142;-1.99114192;-5.82662106;140;107;83;1.000000
4.42179728;-0.02810417;-5.85063362;150;101;68;1.000000
3.09859324;-0.97094548;-5.83035421;135;102;85;1.000000
4.55743885;-0.57988310;-5.84504509;175;134;101;1.000000
4.46165657;-1.69737291;-5.83117008;123;98;73;1.000000
3.95511270;0.29736882;-5.85126209;135;102;77;1.000000
4.08728695;-1.67965221;-5.82879591;142;109;92;1.000000
4.07919598;-0.33589369;-5.84463024;154;113;88;1.000000
3.55076051;-1.95712066;-5.82181311;161;128;104;1.000000
3.61388779;-0.15961030;-5.84350395;158;117;92;1.000000
3.80919456;-1.75459671;-5.82599115;130;105;88;1.000000
4.44164801;-1.49476910;-5.83342743;156;115;90;1.000000
4.29258728;-0.70525336;-5.84173489;179;146;113;1.000000
2.87390018;-1.00129223;-5.82844496;168;135;110;1.000000
3.94445086;-0.31648496;-5.84392977;130;97;64;1.000000
3.62808156;-0.02791605;-5.84515905;142;101;76;1.000000
4.43484783;-2.03257370;-5.82702160;146;113;97;1.000000
4.14746523;-0.27738720;-5.84579325;132;115;91;1.000000
3.37923288;-0.93337429;-5.83273458;156;123;98;1.000000
3.37597585;-1.27241874;-5.82870340;132;91;58;1.000000
4.42285204;-1.56489134;-5.83246899;171;138;105;1.000000
4.44044542;-0.31899750;-5.84732294;142;109;84;1.000000
3.93248057;-0.68732190;-5.83946180;156;115;82;1.000000
3.96508646;-1.04034173;-5.83551264;157;124;99;1.000000
4.44974089;-1.30266500;-5.83575535;163;130;105;1.000000
3.21278858;-0.48665327;-5.83686876;154;121;97;1.000000
2.80454803;-0.98297095;-5.82818317;142;109;84;1.000000
4.42122316;-0.25605872;-5.84793425;132;99;74;1.000000
3.39189553;-2.14204288;-5.81853008;164;123;98;1.000000
4.25280523;-1.33574510;-5.83400536;157;124;99;1.000000
3.54917097;-1.81667924;-5.82346296;158;125;101;1.000000
4.23989773;-0.42285517;-5.84471083;142;101;76;1.000000
2.96324158;-1.35819721;-5.82484102;148;115;82;1.000000
3.58584094;-0.63248885;-5.83771849;138;105;80;1.000000
3.10082984;-0.70075679;-5.83356428;154;121;97;1.000000
4.04727411;-0.74804509;-5.83953619;124;99;82;1.000000
3.46435022;-2.06428099;-5.81994963;161;128;104;1.000000
4.54782963;-1.52502632;-5.83380270;154;113;88;1.000000
3.49876451;-1.35290492;-5.82859898;158;117;92;1.000000
3.86554170;-2.09681749;-5.82233334;150;109;84;1.000000
3.88534641;-1.07269752;-5.83457994;140;116;99;1.000000
4.45267963;-2.05566978;-5.82687092;145;120;95;1.000000
3.94788671;-0.29245263;-5.84423733;138;105;80;1.000000
3.15496492;-2.03705740;-5.81813622;158;117;92;1.000000
3.83040071;-1.77443433;-5.82590294;134;101;84;1.000000
4.11346245;-0.14340530;-5.84714270;138;97;64;1.000000
4.04437494;-1.64627731;-5.82889462;156;115;98;1.000000
3.29053545;-1.59881485;-5.82425404;156;115;90;1.000000
3.98366547;-2.24375987;-5.82141113;132;99;74;1.000000
4.13378525;0.37877178;-5.85345793;158;117;92;1.000000
4.46203279;-0.60990429;-5.84403181;163;121;88;1.000000
4.00407124;-2.17373514;-5.82237959;130;97;72;1.000000
4.08410311;-0.42111170;-5.84365654;130;105;88;1.000000
4.13828278;-2.07161140;-5.82451344;163;130;97;1.000000
4.04434395;-0.75066674;-5.83948517;140;115;98;1.000000
3.03003931;-1.32391846;-5.82570744;146;105;72;1.000000
3.45122480;-1.38636041;-5.82787514;156;115;82;1.000000
4.28180981;-0.01163092;-5.84986258;138;97;64;1.000000
4.46748257;-1.57427812;-5.83266592;154;113;88;1.000000
4.61706448;-0.79252958;-5.84294224;148;107;82;1.000000
4.11341381;-0.81784904;-5.83916759;154;121;97;1.000000
3.95519781;-1.16624570;-5.83395576;145;112;95;1.000000
4.12814236;-1.03397274;-5.83671331;150;101;68;1.000000
3.64812374;-0.53454596;-5.83930683;130;105;88;1.000000
4.12238503;-1.96160030;-5.82570457;134;117;92;1.000000
3.82138252;-1.78604078;-5.82570314;140;107;90;1.000000
3.62170029;-0.77983242;-5.83622360;140;98;65;1.000000
3.44278049;-1.32013047;-5.82859993;143;110;85;1.000000
3.18206453;-1.14278841;-5.82889795;138;105;80;1.000000
4.22595215;-2.21019483;-5.82347965;138;105;80;1.000000
3.81980205;0.04598398;-5.84735584;150;109;84;1.000000
4.55116367;-1.40630591;-5.83522940;150;117;92;1.000000
3.23239422;-1.41515422;-5.82602501;158;125;101;1.000000
4.33098650;-1.21807003;-5.83593607;148;115;90;1.000000
3.17117906;-0.73121631;-5.83368969;162;128;111;1.000000
3.45110273;-1.63081574;-5.82498360;138;105;80;1.000000
3.96895504;-0.41329825;-5.84295416;154;113;88;1.000000
4.50991392;-1.91672182;-5.82890940;142;109;84;1.000000
3.52238464;-2.05934024;-5.82040882;149;132;107;1.000000
3.53956628;-0.74793458;-5.83603430;132;107;91;1.000000
4.48327065;-0.19710289;-5.84905958;140;107;82;1.000000
3.14864445;-1.22583640;-5.82768536;148;107;82;1.000000
3.09581470;-1.37172484;-5.82559586;115;82;57;1.000000
4.41940594;-0.37722078;-5.84648943;138;105;88;1.000000
4.06084967;0.12295441;-5.84992933;157;132;107;1.000000
3.88602495;-0.56688821;-5.84056568;146;105;80;1.000000
4.59614897;-1.89447975;-5.82976723;124;91;74;1.000000
4.09993982;-1.00672984;-5.83684063;158;117;92;1.000000
2.88584137;-0.79214454;-5.83100033;142;109;84;1.000000
4.43379021;-0.90674436;-5.84032679;146;105;80;1.000000
3.89291930;-2.01674056;-5.82346916;134;92;59;1.000000
3.60768771;-0.23843418;-5.84252882;154;121;88;1.000000
4.26704025;-2.05300832;-5.82562160;150;117;92;1.000000
3.82006502;-1.33699942;-5.83100414;142;109;92;1.000000
4.46691799;-1.51424432;-5.83337212;134;117;101;1.000000
3.97918892;-0.83810556;-5.83800125;164;131;98;1.000000
3.91868186;-1.21361113;-5.83314371;118;102;77;1.000000
4.58113146;-0.92094529;-5.84117556;148;115;98;1.000000
3.93216395;-0.04110075;-5.84710121;140;107;82;1.000000
3.76418328;-1.82791829;-5.82481337;145;128;104;1.000000
3.46463919;-0.49910897;-5.83845949;132;99;74;1.000000
4.12080002;-1.03878379;-5.83660603;121;104;87;1.000000
4.09748840;-1.58939862;-5.82993364;148;115;98;1.000000
3.39511633;-0.88691628;-5.83339405;142;101;76;1.000000
3.63146257;-1.29617119;-5.83018541;135;110;85;1.000000
3.40798664;-1.91109586;-5.82137203;150;117;92;1.000000
3.89121866;-0.22188219;-5.84468079;123;98;73;1.000000
4.62575769;-1.59215951;-5.83354664;132;99;74;1.000000
3.07760477;-1.23754764;-5.82705688;150;109;84;1.000000
4.33351326;-1.49194527;-5.83271503;142;117;92;1.000000
3.52946687;-0.96069366;-5.83344841;138;105;88;1.000000
3.20021772;-2.18736410;-5.81667137;164;131;98;1.000000
3.95422363;-1.48191619;-5.83021641;134;101;76;1.000000
2.93839812;-0.79104948;-5.83137560;123;106;82;1.000000
3.52694726;-1.77993345;-5.82374382;156;123;98;1.000000
2.89762974;-1.51897526;-5.82248688;158;125;92;1.000000
3.64269114;-1.74966848;-5.82490063;158;125;92;1.000000
4.04082298;-1.53588712;-5.83017540;150;109;92;1.000000
3.88272786;-0.83126545;-5.83741665;142;117;92;1.000000
3.67020416;-0.53751844;-5.83942366;140;107;90;1.000000
3.41988707;-2.16546249;-5.81844616;143;110;85;1.000000
4.15778065;-0.97203368;-5.83765030;156;115;90;1.000000
3.05317521;-0.55013716;-5.83501673;150;109;84;1.000000
3.69302654;-0.43318701;-5.84081507;134;101;76;1.000000
3.47661495;-1.65090597;-5.82492256;131;106;82;1.000000
3.62273765;-0.23665804;-5.84265375;158;125;92;1.000000
3.43047094;-1.69361520;-5.82409859;140;107;82;1.000000
3.82421875;-1.49814701;-5.82912731;124;91;66;1.000000
3.94289064;-0.50233275;-5.84172153;158;117;92;1.000000
3.18854856;-0.93947470;-5.83134699;158;117;92;1.000000
4.27200365;-2.14650822;-5.82455015;142;109;84;1.000000
3.35297608;-2.35286689;-5.81576872;154;121;97;1.000000
3.74229503;-0.27782658;-5.84299231;154;121;88;1.000000
3.97065806;-0.47086903;-5.84228516;127;110;93;1.000000
3.65884185;-1.60629988;-5.82670689;117;101;84;1.000000
4.23515177;0.21882296;-5.85226583;140;107;82;1.000000
4.50904751;-0.16458617;-5.84962177;164;123;98;1.000000
4.48505449;-2.01153636;-5.82761669;169;144;128;1.000000
3.27867627;-2.36835003;-5.81507254;162;128;94;1.000000
3.14295340;-1.50621903;-5.82433081;138;105;80;1.000000
4.04876328;-1.02798474;-5.83623648;148;107;82;1.000000
3.77015615;-1.12090850;-5.83321524;148;107;82;1.000000
3.95234585;0.04202500;-5.84822321;142;109;92;1.000000
3.62176752;-0.98743570;-5.83376932;140;115;98;1.000000
4.35527420;-1.18258154;-5.83652353;165;140;116;1.000000
4.56801939;-1.97655702;-5.82860279;125;101;84;1.000000
3.55193305;-0.28498012;-5.84159374;158;125;101;1.000000
3.56059027;-0.76703960;-5.83595371;130;97;72;1.000000
3.16933441;-1.94986582;-5.81926680;150;109;84;1.000000
4.23923683;-1.69973063;-5.82960749;124;99;74;1.000000
2.98768282;-0.86446291;-5.83084774;142;109;84;1.000000
4.07355881;-1.15841389;-5.83486462;158;117;92;1.000000
4.50256062;-1.76009059;-5.83071089;137;104;87;1.000000
3.42429829;-1.43971443;-5.82705879;140;107;82;1.000000
3.20487118;-1.96125269;-5.81937742;154;121;97;1.000000
3.28624082;-1.04452288;-5.83077908;142;109;84;1.000000
3.77909327;-1.34165859;-5.83066654;150;125;101;1.000000
3.88494802;0.16438298;-5.84920549;146;105;80;1.000000
4.21792221;-0.90815324;-5.83882046;146;105;80;1.000000
3.55486631;-0.50607431;-5.83899975;128;104;79;1.000000
4.25008488;-2.04874849;-5.82555532;164;131;107;1.000000
3.65974236;-1.04328036;-5.83337116;148;115;91;1.000000
3.40810204;-1.99641597;-5.82036400;163;130;105;1.000000
3.57201982;-0.17485526;-5.84303474;164;131;98;1.000000
2.96754551;-1.21039712;-5.82661867;163;121;88;1.000000
3.14649439;-1.22468412;-5.82768440;148;107;82;1.000000
3.71021008;-0.15883747;-5.84417772;148;107;82;1.000000
2.97391272;-1.86020160;-5.81897879;138;105;80;1.000000
4.11353683;-1.59417129;-5.82998800;146;113;88;1.000000
3.41436148;-0.60362792;-5.83687639;158;125;101;1.000000
3.52072763;-0.09047518;-5.84367847;146;105;80;1.000000
4.16045761;-0.59265697;-5.84215450;146;121;97;1.000000
3.82567310;-0.22991338;-5.84413385;140;107;83;1.000000
4.00276470;-0.55688989;-5.84148932;150;109;76;1.000000
4.14961386;-1.16770136;-5.83528042;154;121;97;1.000000
3.35521889;-1.09921706;-5.83060837;142;109;84;1.000000
2.83955884;-0.96357810;-5.82865334;142;92;59;1.000000
3.60432816;-1.10839367;-5.83221865;145;104;79;1.000000
3.34901738;-1.59321654;-5.82472372;154;113;88;1.000000
3.73547935;-0.40024358;-5.84149742;150;109;84;1.000000
3.19399357;-1.30083001;-5.82711124;150;109;84;1.000000
3.60082912;-0.93072230;-5.83429527;142;109;92;1.000000
4.32800484;-0.46137673;-5.84486341;163;138;113;1.000000
3.66647291;-1.15973639;-5.83204031;130;105;88;1.000000
4.06404114;0.08866636;-5.84954596;164;123;98;1.000000
3.00896358;-0.77758723;-5.83202219;157;140;116;1.000000
4.20683765;-1.16478276;-5.83570910;170;145;120;1.000000
3.97865057;-2.11617994;-5.82288456;150;109;84;1.000000
3.03907394;-1.68194366;-5.82153606;142;109;84;1.000000
3.12991214;-1.98370349;-5.81859446;146;105;80;1.000000
4.04048109;-0.02973958;-5.84798288;130;105;80;1.000000
2.96843576;-1.54799044;-5.82263231;150;109;84;1.000000
4.05561352;-1.53508878;-5.83028698;150;109;92;1.000000
3.48438740;-0.82009286;-5.83480024;156;115;98;1.000000
3.32858419;-1.17324138;-5.82954884;150;109;84;1.000000
4.09855223;-0.91957510;-5.83786154;138;97;64;1.000000
3.04273987;-1.94509530;-5.81844997;148;115;91;1.000000
2.82352281;-0.82408065;-5.83019304;138;97;72;1.000000
3.26619458;-1.79506063;-5.82176590;167;134;101;1.000000
3.95111132;-1.97739053;-5.82433605;156;115;90;1.000000
3.73360586;-1.10965121;-5.83309555;154;121;88;1.000000
3.29532957;-1.17494643;-5.82929945;154;113;88;1.000000
3.54795408;-1.79485941;-5.82371235;148;115;91;1.000000
4.54033375;-1.89204645;-5.82941103;130;97;72;1.000000
3.97067928;0.14814433;-5.84960508;156;115;90;1.000000
3.36935663;-1.72361279;-5.82332230;164;131;107;1.000000
4.39014912;-0.00055066;-5.85074139;158;117;92;1.000000
4.22591209;-0.04640184;-5.84906578;146;105;72;1.000000
2.94687581;-1.55836260;-5.82236147;148;107;82;1.000000
3.87743783;-1.55056179;-5.82887459;142;101;76;1.000000
4.00917530;-1.11507034;-5.83493328;140;107;82;1.000000
2.96519566;-1.93770003;-5.81800175;150;117;92;1.000000
4.11288500;-0.27188480;-5.84561968;154;121;88;1.000000
4.09063435;-1.34212840;-5.83281040;164;123;98;1.000000
4.02006865;-2.13970757;-5.82289219;130;113;88;1.000000
3.95184135;0.23056322;-5.85044956;175;142;109;1.000000
3.38307762;-0.52207470;-5.83762503;157;124;91;1.000000
3.93032980;-1.99202192;-5.82401943;148;107;82;1.000000
4.34126329;-0.92600453;-5.83946037;146;105;80;1.000000
3.36693001;-0.66218233;-5.83585691;146;105;72;1.000000
4.36104250;-0.25195178;-5.84756756;156;115;90;1.000000
4.63006115;-1.15918875;-5.83869600;140;115;90;1.000000
3.35555506;-0.83566648;-5.83372736;142;101;76;1.000000
3.71094012;-1.01998580;-5.83399963;106;82;65;1.000000
3.66502571;-1.28252041;-5.83057880;125;109;92;1.000000
3.15799809;-0.66704589;-5.83435774;146;113;88;1.000000
3.14190960;-0.57357663;-5.83535147;138;105;80;1.000000
4.29612875;-0.46410802;-5.84461117;150;117;92;1.000000
2.99486494;-1.68703425;-5.82117081;142;109;84;1.000000
4.15383053;-2.09415245;-5.82435417;127;111;86;1.000000
4.57111216;-1.09417796;-5.83905840;161;128;104;1.000000
3.78416777;-0.61137104;-5.83933687;142;109;84;1.000000
4.30301523;0.30249074;-5.85372353;146;105;80;1.000000
3.19783735;-1.97541165;-5.81916142;123;98;73;1.000000
3.04810214;-2.01015949;-5.81771708;170;137;112;1.000000
3.35152745;-1.22147548;-5.82913685;164;131;98;1.000000
4.46489668;-1.59719348;-5.83237696;164;123;98;1.000000
4.29830074;-0.34996110;-5.84597540;132;99;74;1.000000
3.81134319;-1.81854725;-5.82524967;150;117;92;1.000000
4.02514458;-1.18851495;-5.83417511;115;90;65;1.000000
4.35300303;-1.11569285;-5.83729839;157;124;91;1.000000
2.96919298;-1.51301682;-5.82305098;158;125;101;1.000000
3.09066129;-2.24352694;-5.81525135;142;109;84;1.000000
4.30858231;-1.00341523;-5.83831978;148;107;82;1.000000
2.98850060;-1.64370918;-5.82163906;146;105;72;1.000000
2.87337136;-0.86194050;-5.83008862;156;123;90;1.000000
4.01325226;-1.13887131;-5.83468008;134;101;76;1.000000
3.30112076;-1.09328747;-5.83030510;167;134;109;1.000000
3.31274652;-2.03643823;-5.81923246;142;109;92;1.000000
3.68124437;-1.70592880;-5.82568359;157;124;99;1.000000
3.69657564;-1.96529722;-5.82272291;164;131;107;1.000000
4.57940531;-1.92706895;-5.82926607;132;99;74;1.000000
4.51877785;-1.59510875;-5.83277369;173;140;115;1.000000
3.81563377;0.15262167;-5.84858799;146;105;80;1.000000
3.27814579;-2.34811091;-5.81530857;132;115;91;1.000000
