x;y;z;R;G;B;semantic_label
4.09724665;-2.39726233;-6.29402828;148;107;82;1.000000
4.01157475;-2.43366551;-4.25126457;142;109;84;1.000000
0.34129000;-2.41315031;-3.22030044;148;115;98;1.000000
-1.12289798;-0.11313619;-1.94197273;187;187;187;0.000000
-2.79569459;-1.38667953;-5.89257765;154;163;171;2.000000
-2.40181017;-2.15717793;-7.07380772;187;154;146;2.000000
-2.77866912;-0.34335819;-2.44703293;156;164;173;2.000000
5.83470488;-2.46742201;-3.48272157;138;105;80;1.000000
4.32225084;-0.08082142;-6.93061495;214;214;214;0.000000
3.24258995;-1.06403077;-7.11476231;154;154;163;2.000000
5.91246223;-1.91803837;-5.91603279;56;56;56;5.000000
-1.36708808;-2.00997114;-3.35345960;84;76;68;5.000000
1.90655351;-1.88381493;-5.45070601;105;72;64;5.000000
4.81247711;-2.42104459;-5.42078686;142;117;92;1.000000
6.98209620;-2.42938900;-6.24852324;164;139;123;1.000000
7.75361872;-1.18111360;-5.55519581;154;163;171;2.000000
-2.47194695;-2.04382348;-2.70778751;229;229;229;4.000000
4.48476124;-0.13089328;-4.21839523;208;208;208;0.000000
2.35816598;-2.45609593;-2.05131912;138;105;80;1.000000
7.76697397;-0.36220971;-2.85443735;156;164;173;2.000000
-1.89727604;-0.05960773;-4.42433500;224;224;224;0.000000
-2.35435605;-2.34978342;-5.10883093;138;105;80;1.000000
7.74915075;-1.48099923;-6.30344248;158;167;175;2.000000
2.55648541;-0.08225906;-5.80939484;221;221;221;0.000000
0.92360818;-2.44143867;-2.01061487;150;117;92;1.000000
5.05044603;-2.42484426;-5.35525799;140;107;74;1.000000
-0.30058059;-1.13907731;-7.06049585;157;165;173;2.000000
3.56016898;-1.27536488;-7.11921406;171;171;179;2.000000
5.35189724;-1.93638849;-3.49580860;167;117;92;5.000000
7.75003338;-2.14430285;-1.85099506;191;158;150;2.000000
-2.50345612;-0.02979019;-5.70389986;206;206;206;0.000000
7.75606441;-1.41165650;-2.79424906;156;164;173;2.000000
6.11744308;-2.47093821;-3.45651865;146;105;80;1.000000
1.00614452;-0.93132329;-7.35457850;241;183;125;2.000000
0.47010067;-0.89509803;-7.35297298;239;181;124;2.000000
3.73733163;-2.41259646;-5.23985386;140;107;82;1.000000
-1.95641363;-2.36751509;-4.37005997;158;125;92;1.000000
-1.75293911;-0.09199204;-2.73118782;221;221;221;0.000000
6.67861462;-0.15475181;-4.26171494;224;224;224;0.000000
-1.36237597;-2.37386107;-4.37216568;140;99;74;1.000000
7.56845236;-0.19786894;-2.41925240;221;221;221;0.000000
3.92891479;-1.45676851;-7.12883472;190;190;190;2.000000
6.51723576;-2.19408154;-5.90704393;82;82;82;3.000000
3.45676470;-2.43813777;-3.67469454;150;117;92;1.000000
-0.61213326;-1.88347483;-5.92296267;99;99;99;5.000000
6.07196712;-0.14445941;-4.46882534;215;215;215;0.000000
-1.25714314;-0.04380373;-5.67003965;221;221;221;0.000000
2.45614052;-1.90487456;-5.51396465;66;66;66;3.000000
7.75101233;-1.35942888;-5.97224617;154;163;171;2.000000
-2.79151917;-1.32920134;-3.86574197;156;164;173;2.000000
6.93400908;-2.50709844;-1.95281601;173;140;116;1.000000
0.85425943;-2.40416193;-4.00805378;142;109;84;1.000000
3.91901779;-1.40860641;-7.12237644;200;200;200;2.000000
-2.76999903;-1.08604300;-4.07264614;97;121;105;2.000000
6.64872456;-0.18282685;-2.70236206;223;223;223;0.000000
1.97146857;-0.09719715;-4.64378309;221;221;221;0.000000
6.22769022;-2.48015523;-3.01545048;138;105;80;1.000000
3.43498707;-2.34292340;-5.18434238;98;98;98;5.000000
3.12066936;-0.07432456;-6.57811308;223;223;223;0.000000
-2.77098036;-1.17046154;-4.12670708;97;121;105;2.000000
2.09617019;-2.39903903;-5.00799465;134;101;84;1.000000
5.11944342;-2.39997411;-6.75713778;121;88;64;1.000000
7.10038662;-2.31568122;-7.09790230;189;155;138;2.000000
5.43903542;-0.14243428;-4.20642185;221;221;221;0.000000
0.65189373;-0.08569230;-4.49664450;206;206;206;0.000000
-0.64401609;-2.38593364;-4.13325214;194;161;136;1.000000
1.41847599;-2.42273641;-3.31914520;102;85;68;1.000000
-1.00944614;-2.37866926;-4.31648159;130;105;88;1.000000
4.17645645;-2.45375276;-3.25098109;156;123;98;1.000000
-2.53859520;-1.09789276;-7.05475330;156;164;173;2.000000
0.75943714;-2.34897852;-6.96938801;134;101;76;1.000000
5.43297338;-2.40653086;-6.58592939;164;123;98;1.000000
2.38383913;-1.82179034;-7.07859468;176;143;135;2.000000
5.39907169;-0.14197120;-4.20825100;211;211;211;0.000000
5.20401287;-2.40330195;-6.62560177;150;109;84;1.000000
-2.79671311;-1.30916607;-6.93274117;156;164;173;2.000000
-0.10927677;-1.69544363;-7.05147266;187;154;146;2.000000
6.40839529;-0.15204577;-4.25081921;219;219;219;0.000000
5.22575903;-2.42265081;-5.58011055;146;113;88;1.000000
2.55018258;-2.31736946;-7.07113695;181;156;148;2.000000
-0.92653769;-2.34044433;-6.46447945;150;109;84;1.000000
6.38950300;-0.10963278;-6.56873941;224;224;224;0.000000
-0.03196965;-0.08583184;-4.08529711;185;185;185;0.000000
-2.10935378;-2.37439466;-3.90194321;163;146;121;1.000000
4.87063313;-2.40460730;-6.35483503;165;124;91;1.000000
-2.72901177;-0.90584064;-7.05092764;157;165;173;2.000000
3.29719996;-2.38688684;-6.38308144;132;99;74;1.000000
-2.77829599;-0.08196385;-3.79253054;157;165;173;2.000000
7.63305902;-2.45647526;-5.14537191;146;105;80;1.000000
7.10973549;-1.48642731;-7.08324671;154;163;171;2.000000
-1.01400232;-0.06890134;-4.43536568;223;223;223;0.000000
-2.73747039;-2.37898302;-3.27922368;150;109;84;1.000000
-0.27020267;-2.39575028;-3.81482911;164;131;107;1.000000
-2.78114629;-0.61265165;-2.24868059;156;164;173;2.000000
7.66475296;-1.87822878;-7.09142494;191;158;150;2.000000
7.66745043;-2.47823787;-3.97063780;132;115;91;1.000000
-2.58121872;-1.67912030;-2.08094788;244;244;244;4.000000
7.16254950;-2.44808793;-5.32821465;153;128;104;1.000000
-1.41264331;-2.34434175;-5.96352530;148;115;82;1.000000
-2.78640580;-1.09386432;-2.36630440;156;164;173;2.000000
4.63549185;-2.46349072;-2.99068928;158;117;92;1.000000
2.76913285;-0.14190985;-2.65926409;223;223;223;0.000000
6.20439720;-0.14644243;-4.43810081;221;221;221;0.000000
4.17226505;-1.82104337;-5.49206352;187;138;113;3.000000
1.69506705;-1.85616195;-5.99131918;173;124;99;5.000000
7.75701094;-0.88527006;-5.39231443;154;163;171;2.000000
3.27405238;-2.41549969;-4.80391502;148;115;90;1.000000
7.75387907;-1.42209923;-3.97205520;154;163;171;2.000000
-1.11860287;-2.40917993;-2.57664537;138;97;72;1.000000
7.68165731;-0.12820597;-6.31150150;224;224;224;0.000000
-0.99616951;-0.02868491;-6.65430641;224;224;224;0.000000
4.34731913;-2.47572374;-2.14883280;150;117;92;1.000000
1.85410428;-1.89208710;-5.47666073;101;101;101;5.000000
1.83838511;-1.71484530;-7.05586529;189;164;156;2.000000
0.42923966;-2.34748697;-6.86597157;142;109;84;1.000000
1.82126510;-2.39037681;-5.31907558;142;101;76;1.000000
7.75730324;-0.81566399;-4.57921886;168;226;250;2.000000
-1.34166193;-0.04607928;-5.49518538;218;218;218;0.000000
-1.80545294;-1.98817837;-3.52894759;125;92;76;5.000000
-2.15987659;-0.03886966;-5.40815258;204;204;204;0.000000
2.58338857;-0.10482655;-4.58601856;221;221;221;0.000000
-2.01015520;-2.40491056;-2.28478384;150;109;84;1.000000
4.02628517;-2.40248179;-5.96601200;154;121;88;1.000000
3.21457458;-0.66583866;-7.05999660;158;167;175;2.000000
0.87928647;-2.41876793;-3.22421336;134;101;68;1.000000
-2.74847817;-0.14611790;-6.88085270;179;179;179;2.000000
1.01695061;-2.40952253;-3.80632091;154;121;97;1.000000
-2.70990634;-2.26815939;-5.63469696;88;88;88;5.000000
7.72710562;-1.83629107;-6.01824856;175;142;134;2.000000
-1.55041111;-0.07519510;-3.77311110;224;224;224;0.000000
4.23496056;-2.38468051;-7.06491852;150;109;92;1.000000
6.39008427;-2.02536774;-7.09117317;173;140;132;2.000000
7.04654360;-2.45781088;-4.72580624;132;99;74;1.000000
6.24690819;-0.17786540;-2.73763132;221;221;221;0.000000
7.29040098;-0.19433112;-2.44940090;220;220;220;0.000000
6.16764498;-0.14852464;-4.30203581;216;216;216;0.000000
2.92653394;-0.60650861;-7.05830097;156;164;173;2.000000
6.43839598;-0.53093868;-7.06483173;156;164;173;2.000000
-2.66195273;-1.89285564;-1.92333221;179;196;179;4.000000
2.59904623;-0.08779383;-5.53057098;204;204;204;0.000000
-2.77312088;-1.30500901;-4.53996277;94;118;102;2.000000
-2.42537856;-0.09371735;-2.23953819;223;223;223;0.000000
5.83363533;-0.18370222;-2.17317867;224;224;224;0.000000
-0.30814356;-0.08317044;-4.06841755;204;204;204;0.000000
-1.35729921;-2.34547567;-5.93388367;146;105;72;1.000000
2.26715398;-2.44716311;-2.48493910;138;105;88;1.000000
-2.79386425;-1.28849852;-5.43889904;154;163;171;2.000000
-1.13089168;-0.04876234;-5.47227383;224;224;224;0.000000
7.67433691;-2.42882562;-6.68804598;132;91;66;1.000000
2.27611685;-1.15837955;-7.11426687;167;167;175;2.000000
1.97139490;-0.14893566;-1.80255985;221;221;221;0.000000
0.54928237;-1.31262112;-7.33946323;241;183;125;2.000000
6.04519367;-2.45551801;-4.26067209;150;117;92;1.000000
2.25427985;-2.42451000;-3.71218133;142;109;92;1.000000
-1.45598102;-0.21930806;-7.04162836;156;164;173;2.000000
5.42387867;-1.13802147;-7.12095881;163;171;171;2.000000
-2.78228736;-0.39590198;-4.18757915;154;163;171;2.000000
3.23625541;-0.56826496;-7.05831814;156;164;173;2.000000
-2.32256007;-0.08407515;-2.82970190;206;206;206;0.000000
6.02236557;-2.31867743;-6.28524828;107;107;107;3.000000
6.93561745;-2.50484180;-2.07771063;171;138;105;1.000000
6.76741743;-2.42239213;-6.50603485;148;107;82;1.000000
5.14790249;-2.13509417;-3.12434459;109;109;109;5.000000
2.27147174;-1.69592607;-7.06230593;186;153;145;2.000000
5.14698982;-1.94416940;-2.94759083;175;125;101;5.000000
-2.79536915;-1.61729085;-4.33397102;154;163;171;2.000000
-1.58841670;-0.01667800;-6.96407509;215;215;215;0.000000
-0.07755425;-2.11364174;-5.83890104;121;72;64;3.000000
3.91738248;-2.39073706;-6.54341984;146;105;72;1.000000
-0.53178251;-1.37328553;-7.06412315;157;165;173;2.000000
1.94950402;-0.05747199;-6.81225586;221;221;221;0.000000
-2.79529595;-1.16060913;-7.01368189;156;164;173;2.000000
-2.79923725;-2.28844857;-2.53048325;176;143;135;2.000000
4.30414629;-2.41399407;-5.50246143;139;106;82;1.000000
5.39205074;-2.46642947;-3.27589607;138;97;72;1.000000
3.32193589;-2.37771559;-6.89959621;150;109;84;1.000000
3.07594657;-1.93977153;-3.37486410;64;64;64;5.000000
6.40218735;-2.42075443;-6.38034391;140;98;74;1.000000
6.41892481;-0.14644277;-4.56470442;185;185;185;0.000000
5.54780865;-2.42099166;-5.86297226;130;97;80;1.000000
-0.81932181;-2.37747049;-4.49455547;138;105;80;1.000000
3.06983781;-2.40544724;-5.23167515;154;113;88;1.000000
-0.53139889;-0.07931702;-4.14826345;227;227;227;0.000000
-2.35991406;-0.00838918;-6.96383429;223;223;223;0.000000
-2.43436837;-1.33564031;-7.05601311;150;200;216;2.000000
6.27368498;-0.14639457;-4.48162460;206;206;206;0.000000
2.87434316;-1.93828475;-3.33751988;59;59;59;5.000000
-1.80825841;-2.17477942;-4.00888729;66;58;58;5.000000
-1.28745496;-1.93621230;-3.35334396;123;90;73;5.000000
5.95368671;-0.14857212;-4.17315292;221;221;221;0.000000
-1.29057562;-2.36325860;-4.99679565;146;105;80;1.000000
6.89306211;-2.42503333;-6.43515348;138;105;88;1.000000
6.97962523;-2.50785494;-1.93821955;118;102;77;1.000000
7.76134491;-0.87134665;-3.01589870;156;164;173;2.000000
0.25507289;-2.36006618;-6.08126640;173;140;115;1.000000
4.99166584;-2.46416283;-3.16406798;150;117;101;1.000000
-2.76926565;-0.85853004;-5.01209402;97;121;105;2.000000
5.33341074;-2.46078825;-3.55112600;163;121;88;1.000000
6.47137928;-0.15296780;-4.23734426;187;187;187;0.000000
3.48918986;-1.52969813;-7.12355614;154;154;163;2.000000
7.74178886;-1.83319366;-6.78292799;167;142;134;2.000000
5.34520483;-1.94020844;-3.51658106;183;134;109;5.000000
0.01768039;-0.05054769;-6.05219793;207;207;207;0.000000
-2.80043650;-2.14096260;-4.08978987;168;135;127;2.000000
5.74835205;-0.14588617;-4.19944477;187;187;187;0.000000
-2.52204156;-2.35507250;-4.71943188;134;92;68;1.000000
1.14067280;-1.91410828;-3.64175725;59;59;59;5.000000
-2.66305375;-2.40232301;-2.04147387;158;125;92;1.000000
7.47671223;-2.43034053;-6.48821592;106;90;65;1.000000
-2.30049181;-0.83176357;-7.05057621;157;165;173;2.000000
3.33558035;-2.40752649;-5.27691221;140;107;82;1.000000
-2.15503788;-2.40925002;-1.96097136;145;120;95;1.000000
4.01055384;-2.38562799;-6.87863874;148;115;90;1.000000
-1.59799242;-2.38656473;-3.53551745;142;109;84;1.000000
-0.29628301;-0.07681426;-4.42448139;221;221;221;0.000000
-2.79295349;-1.17874157;-5.57618380;156;164;173;2.000000
-0.01456488;-0.11377606;-2.56103230;224;224;224;0.000000
2.21157312;-0.10839213;-4.17073727;224;224;224;0.000000
-2.56183982;-1.56446242;-2.65531206;158;158;158;4.000000
-1.66440558;-2.41128373;-2.13889980;150;109;84;1.000000
-1.08554018;-0.05586458;-5.10904026;210;210;210;0.000000
-0.79152924;-2.40878487;-2.79133034;154;113;88;1.000000
2.47333860;-2.43482924;-3.27805448;154;113;80;1.000000
4.20489883;-0.09827086;-7.05217028;156;164;173;2.000000
5.46657133;-0.16743080;-2.85004425;219;219;219;0.000000
2.39178824;-2.42526507;-3.75160646;138;105;80;1.000000
-2.78402281;-1.47680688;-2.94558239;239;214;206;2.000000
2.34056878;-2.44286442;-2.76225281;156;123;98;1.000000
6.81301165;-2.41913700;-6.71169853;148;123;98;1.000000
4.66713190;-2.47605062;-2.31967688;146;105;72;1.000000
2.52492309;-0.13948829;-2.64811373;222;222;222;0.000000
7.75707817;-0.77620858;-6.00406647;154;163;171;2.000000
4.66099310;-2.43591118;-4.51687098;148;107;82;1.000000
3.32913232;-2.20976448;-7.08757877;171;138;130;2.000000
-2.19180226;-2.33333731;-6.10791445;163;121;88;1.000000
7.31271505;-1.28188145;-2.60239267;171;171;171;4.000000
-2.31467676;-2.37510371;-3.74186206;150;109;84;1.000000
6.81077337;-1.93221104;-7.09046698;157;132;124;2.000000
7.76547432;-0.61580050;-2.19484949;156;164;173;2.000000
7.42025948;-2.03552365;-5.64083576;72;72;72;4.000000
2.24179125;-1.17163527;-7.11442423;163;171;179;2.000000
1.95086300;-0.09399498;-4.80743790;221;221;221;0.000000
7.75499296;-1.57090414;-2.45225573;156;164;173;2.000000
-1.83149076;-0.03429491;-5.85319471;224;224;224;0.000000
-0.05398648;-0.08831403;-3.93598056;214;214;214;0.000000
7.13501310;-0.12664081;-6.07478762;223;223;223;0.000000
-0.61402130;-2.39724112;-3.53005791;138;105;80;1.000000
-2.78164721;-0.85428530;-3.09490824;179;121;97;2.000000
1.82115400;-2.43177414;-3.06244469;154;113;88;1.000000
5.25729609;-1.93400872;-7.08701849;178;153;145;2.000000
5.36711121;-2.29947138;-3.65911293;105;105;105;5.000000
7.67815542;-0.16691923;-4.18354988;218;218;218;0.000000
7.08798981;-2.47508001;-3.80198073;150;117;92;1.000000
2.77083445;-2.37672734;-6.62402916;154;113;88;1.000000
-1.42543674;-2.09094167;-4.23508883;158;125;109;5.000000
4.84437275;-2.47191501;-2.65138674;148;107;74;1.000000
3.04704380;-2.41925550;-4.46313095;151;100;66;1.000000
5.62856007;-2.17385459;-2.46638918;113;113;113;3.000000
5.17564201;-2.47367215;-2.75041914;156;131;107;1.000000
4.86777258;-0.10408325;-5.97521591;203;203;203;0.000000
7.25249672;-0.19284129;-2.50882435;221;221;221;0.000000
7.75626659;-0.98165488;-4.17816305;255;206;41;2.000000
-0.44039547;-1.98144972;-7.07509184;156;131;123;2.000000
4.11811018;-1.39295757;-7.12812948;187;187;187;2.000000
6.61102343;-2.45027280;-4.88270235;138;105;80;1.000000
2.28109550;-0.07688219;-5.94210529;224;224;224;0.000000
3.60373640;-2.41002560;-5.30060863;138;113;88;1.000000
0.56343740;-2.39218140;-4.49965000;173;149;124;1.000000
-2.28743577;-2.34610677;-5.35022831;145;120;95;1.000000
5.92608547;-0.14347775;-4.43660116;203;203;203;0.000000
-0.73114580;-2.34152198;-6.52067757;145;112;87;1.000000
5.63090706;-2.47099304;-3.16628981;158;117;92;1.000000
6.59697342;-0.35842350;-7.06213379;158;167;175;2.000000
-2.77763081;-0.32297936;-1.97936487;154;163;171;2.000000
7.75466442;-1.66448736;-2.08171082;156;164;173;2.000000
-0.47342697;-2.38178611;-4.46173763;145;112;87;1.000000
2.12613916;-0.10820492;-4.13057756;223;223;223;0.000000
-2.05626464;-2.37232900;-4.04674053;154;121;97;1.000000
-2.76402903;-1.65868294;-3.29551840;220;196;171;2.000000
3.46711636;-2.37710166;-7.02005148;151;118;94;1.000000
4.99955225;0.10351770;-4.16341877;222;222;222;0.000000
-0.41803992;-0.08400525;-3.95772171;230;230;230;0.000000
7.61140919;-2.48013639;-3.83327651;127;94;69;1.000000
3.87065148;-1.71090734;-7.07828712;158;134;125;2.000000
-0.27166405;-1.97929740;-3.62707782;82;82;82;5.000000
4.99759960;-0.05227642;-4.34344006;224;224;224;0.000000
4.66165161;-2.47139025;-2.57232904;140;99;66;1.000000
3.03650546;-2.32327080;-7.07233095;179;146;138;2.000000
-2.77266479;-1.31661034;-4.21142054;94;118;102;2.000000
-0.28442150;-0.07232808;-4.67783356;170;170;170;0.000000
-2.31729674;-0.07704296;-3.21896195;222;222;222;0.000000
-2.56680512;-1.85987628;-5.71158123;62;54;54;5.000000
7.74415398;-2.34762931;-3.97644806;185;151;134;2.000000
-1.55159366;-2.33515573;-6.38593340;167;134;101;1.000000
-1.51687670;-2.34729743;-5.73970938;146;113;88;1.000000
2.51679683;-2.39841056;-5.28871775;134;92;59;1.000000
6.75451708;-0.83112240;-7.07085323;154;163;171;2.000000
-0.13779211;-0.09621644;-3.45257950;173;173;173;0.000000
3.25190139;-2.41954851;-4.56912565;146;105;80;1.000000
5.68921423;-2.46158648;-3.71726799;140;99;74;1.000000
6.26302910;-0.24394603;-7.05935955;156;164;173;2.000000
-2.79867291;-2.14934707;-3.03917170;156;123;115;2.000000
6.00285149;-1.22653615;-7.07616711;157;165;173;2.000000
5.08982086;-2.39663982;-6.92183113;146;105;72;1.000000
-2.58117747;-2.31014585;-2.37386274;179;196;179;4.000000
-1.64446425;-2.38808846;-3.42439866;142;101;76;1.000000
4.57744217;-2.43445253;-4.54671574;125;92;59;1.000000
-2.78109813;-0.46292260;-3.11302972;157;165;173;2.000000
7.75022554;-1.96920919;-2.78541279;187;154;146;2.000000
-2.77954364;-0.39885765;-2.61269188;156;164;173;2.000000
-0.64887154;-2.41365147;-2.60832834;167;142;117;1.000000
4.70411348;-2.46210647;-3.10723543;142;101;76;1.000000
7.74900818;-1.94492245;-3.62105560;183;150;142;2.000000
-0.03176682;-0.05056422;-6.02210617;224;224;224;0.000000
1.56496370;-0.11342503;-3.51269460;224;224;224;0.000000
6.08729887;-0.14408804;-4.49825096;201;201;201;0.000000
7.74481010;-1.85966432;-6.51137161;186;153;145;2.000000
-1.87785864;-0.94434208;-7.05351591;156;164;173;2.000000
0.26638499;-2.43681645;-1.87653542;146;113;88;1.000000
2.95064425;-2.03999853;-3.01959753;76;76;76;5.000000
-1.87678432;-2.32896709;-6.53384066;142;109;84;1.000000
2.88713694;-2.40472770;-5.16175318;124;91;66;1.000000
0.35318068;0.19501419;-4.16330719;221;221;221;0.000000
-2.08792520;-0.10518466;-1.80898809;212;212;212;0.000000
5.63963032;-0.75146443;-7.11460066;138;138;154;2.000000
1.21045268;-2.38119340;-5.46213627;150;117;92;1.000000
2.10212326;-0.10952419;-4.04395819;224;224;224;0.000000
3.46045685;-2.02936482;-5.58696842;80;80;80;5.000000
2.98955488;-2.45339108;-2.56875610;135;102;77;1.000000
-0.79719102;-2.38916850;-3.86520982;154;113;88;1.000000
6.28249836;-0.14681812;-4.46356153;223;223;223;0.000000
-2.78804660;-1.07428873;-5.41552782;196;146;113;2.000000
-2.19863844;-1.83513057;-3.44368887;115;98;82;3.000000
-2.58480382;-0.04070384;-5.05658245;227;227;227;0.000000
5.64634562;-0.14339341;-4.27611256;220;220;220;0.000000
3.22287297;-2.21921563;-3.05052948;109;109;109;3.000000
6.15286970;-1.29908955;-7.07778740;156;164;173;2.000000
2.90439177;-2.37426281;-6.83873129;131;107;90;1.000000
7.66061783;-2.45659184;-5.15523005;140;107;82;1.000000
0.43248376;-2.40175009;-3.90018606;146;113;88;1.000000
7.72953749;-2.45530605;-2.20256615;184;151;143;2.000000
7.73126650;-1.85139048;-4.02795458;186;153;145;2.000000
0.51622176;-2.37841678;-5.22509480;148;115;90;1.000000
0.69477892;-2.39943457;-4.17696524;140;107;82;1.000000
-2.80341911;-2.27527022;-4.98231030;163;138;130;2.000000
3.29693460;-1.70477140;-7.07652521;157;132;124;2.000000
1.12240946;-2.39420676;-4.70199203;157;124;99;1.000000
-1.54084802;-2.00269413;-3.86914134;64;55;55;5.000000
-1.31587219;-1.88653517;-4.20175266;68;59;59;5.000000
-2.79129815;-1.28822327;-3.98457313;157;165;173;2.000000
4.63942003;-1.85439646;-4.02448559;127;93;76;3.000000
1.70053959;-2.41726208;-3.78282428;154;121;97;1.000000
6.17023277;-1.90572035;-5.63693714;167;117;101;5.000000
-0.36103842;-2.39385033;-3.86557221;172;155;121;1.000000
6.28660822;-0.87270588;-7.07054043;156;164;173;2.000000
7.75509262;-1.13973284;-4.96534538;158;167;175;2.000000
-2.53963447;-2.39575672;-2.47491264;148;115;98;1.000000
3.62729383;-2.41777372;-4.89081097;146;105;80;1.000000
5.57435083;-0.14504871;-4.14272690;223;223;223;0.000000
7.74723101;-2.06102681;-3.93730426;191;158;150;2.000000
7.43030310;-2.00334382;-5.81900215;189;140;98;4.000000
-0.10807326;-1.90286863;-7.25718832;189;155;138;2.000000
